parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,rank,mlog10p
1, zcol1a1 ,331,infectionburdenhospbr,,0.01,0.01497504,36888,0.95893281,3.40E-01,-0.01,0.04,0.05,0.00003418,0,0.4445609,0,1111,0.468521083
1, zicoslg ,674,infectionburdenhospbr,,0.01,0.01525049,36256,0.95267017,3.40E-01,-0.02,0.04,0.05,0.00003418,0,0.44792192,0,1112,0.468521083
1, zaldh1a1 ,49,infectionburdenhospbr,,0.01,0.01461752,36451,0.95290359,3.40E-01,-0.01,0.04,0.05,0.00003418,0,0.44792192,0,1113,0.468521083
1, zdctn1 ,410,infectionburdenhospbr,,-0.01,0.01517588,36718,-0.95014066,3.40E-01,-0.04,0.02,0.05,0.00003418,0,0.4492054,0,1114,0.468521083
1, zblmh ,125,infectionburdenhospbr,,-0.01,0.01510955,36888,-0.94682629,3.40E-01,-0.04,0.02,0.05,0.00003418,0,0.45101536,0,1115,0.468521083
1, zcoro1a ,339,infectionburdenhospbr,,0.01,0.01533853,35715,0.94550171,3.40E-01,-0.02,0.04,0.05,0.00003418,0,0.451497,0,1116,0.468521083
1, zvegfc ,1429,infectionburdenhospbr,,-0.01,0.01514249,36532,-0.94237356,3.50E-01,-0.04,0.02,0.05,0.00003418,0,0.45312108,0,1117,0.455931956
1, zica1 ,668,infectionburdenhospbr,,0.01,0.01540264,35753,0.94186619,3.50E-01,-0.02,0.04,0.05,0.00003418,0,0.45312108,0,1118,0.455931956
1, zyes1 ,1460,infectionburdenhospbr,,0.01,0.01524289,36256,0.93915033,3.50E-01,-0.02,0.04,0.05,0.00003418,0,0.45453648,0,1119,0.455931956
1, znudc ,998,infectionburdenhospbr,,0.01,0.01513718,36816,0.92467609,3.60E-01,-0.02,0.04,0.05,0.00003418,0,0.46390225,0,1120,0.443697499
1, zscrn1 ,1201,infectionburdenhospbr,,-0.01,0.0152915,36344,-0.92095166,3.60E-01,-0.04,0.02,0.05,0.00003418,0,0.46602198,0,1121,0.443697499
1, zcxcl12 ,392,infectionburdenhospbr,,0.01,0.01538477,35753,0.92018305,3.60E-01,-0.02,0.04,0.05,0.00003418,0,0.46613021,0,1122,0.443697499
1, zcxcl5 ,398,infectionburdenhospbr,,-0.01,0.01484589,36320,-0.90548899,3.70E-01,-0.04,0.02,0.05,0.00003418,0,0.4757417,0,1123,0.431798276
1, zsirt5 ,1244,infectionburdenhospbr,,0.01,0.01546292,35593,0.90493698,3.70E-01,-0.02,0.04,0.05,0.00003418,0,0.4757417,0,1124,0.431798276
1, zfadd ,512,infectionburdenhospbr,,-0.01,0.01523773,36433,-0.90280174,3.70E-01,-0.04,0.02,0.05,0.00003418,0,0.47679118,0,1125,0.431798276
1, zfes ,532,infectionburdenhospbr,,0.01,0.01546112,35565,0.9017829,3.70E-01,-0.02,0.04,0.05,0.00003418,0,0.47707093,0,1126,0.431798276
1, zlhb ,832,infectionburdenhospbr,,-0.01,0.01471266,35565,-0.89460949,3.70E-01,-0.04,0.02,0.05,0.00003418,0,0.4816112,0,1127,0.431798276
1, zasah2 ,94,infectionburdenhospbr,,-0.01,0.01495679,36156,-0.88752508,3.70E-01,-0.04,0.02,0.05,0.00003418,0,0.4861131,0,1128,0.431798276
1, zfgf19 ,534,infectionburdenhospbr,,-0.01,0.01519086,36587,-0.88254471,3.80E-01,-0.04,0.02,0.05,0.00003418,0,0.48916307,0,1129,0.420216403
1, zsiglec15 ,1236,infectionburdenhospbr,,0.01,0.01544925,35593,0.87981784,3.80E-01,-0.02,0.04,0.05,0.00003418,0,0.49064092,0,1130,0.420216403
1, zmetap1 ,898,infectionburdenhospbr,,-0.01,0.01545976,35593,-0.87668919,3.80E-01,-0.04,0.02,0.05,0.00003418,0,0.49240285,0,1131,0.420216403
1, zmgmt ,905,infectionburdenhospbr,,-0.01,0.01529047,36344,-0.87241653,3.80E-01,-0.04,0.02,0.05,0.00003418,0,0.49486449,0,1132,0.420216403
1, zazu1 ,107,infectionburdenhospbr,,0.01,0.01533016,35322,0.87195122,3.80E-01,-0.02,0.04,0.05,0.00003418,0,0.49486449,0,1133,0.420216403
1, zntf4 ,992,infectionburdenhospbr,,0.01,0.01547938,35565,0.86855366,3.90E-01,-0.02,0.04,0.05,0.00003418,0,0.49682289,0,1134,0.408935393
1, zgrap2 ,620,infectionburdenhospbr,,-0.01,0.01523977,36433,-0.86350297,3.90E-01,-0.04,0.02,0.05,0.00003418,0,0.49995501,0,1135,0.408935393
1, zpik3ap1 ,1051,infectionburdenhospbr,,0.01,0.01526049,36344,0.86113507,3.90E-01,-0.02,0.04,0.05,0.00003418,0,0.50075175,0,1136,0.408935393
1, zcxcl1 ,389,infectionburdenhospbr,,-0.01,0.01514144,36375,-0.86136271,3.90E-01,-0.04,0.02,0.05,0.00003418,0,0.50075175,0,1137,0.408935393
1, zcpped1 ,346,infectionburdenhospbr,,-0.01,0.01491841,36743,-0.85777421,3.90E-01,-0.04,0.02,0.05,0.00003418,0,0.50269445,0,1138,0.408935393
1, zcarhsp1 ,162,infectionburdenhospbr,,-0.01,0.01525357,35593,-0.85180599,3.90E-01,-0.04,0.02,0.05,0.00003418,0,0.50605364,0,1139,0.408935393
1, zgbp2 ,579,infectionburdenhospbr,,0.01,0.01541953,35753,0.85203882,3.90E-01,-0.02,0.04,0.05,0.00003418,0,0.50605364,0,1140,0.408935393
1, zcdkn1a ,262,infectionburdenhospbr,,0.01,0.01515428,36256,0.84987204,4.00E-01,-0.02,0.04,0.05,0.00003418,0,0.50698764,0,1141,0.397940009
1, zerbin ,495,infectionburdenhospbr,,-0.01,0.01526036,36256,-0.84441156,4.00E-01,-0.04,0.02,0.05,0.00003418,0,0.51044228,0,1142,0.397940009
1, zfli1 ,548,infectionburdenhospbr,,-0.01,0.01538461,35565,-0.83924377,4.00E-01,-0.04,0.02,0.05,0.00003418,0,0.51369881,0,1143,0.397940009
1, zrabgap1l ,1143,infectionburdenhospbr,,0.01,0.01534222,35753,0.83850062,4.00E-01,-0.02,0.04,0.05,0.00003418,0,0.5137831,0,1144,0.397940009
1, zatp6v1f ,103,infectionburdenhospbr,,-0.01,0.01541993,35536,-0.83589553,4.00E-01,-0.04,0.02,0.05,0.00003418,0,0.51451404,0,1145,0.397940009
1, zmanf ,872,infectionburdenhospbr,,-0.01,0.01520616,36587,-0.83498162,4.00E-01,-0.04,0.02,0.05,0.00003418,0,0.51451404,0,1146,0.397940009
1, zacp5 ,8,infectionburdenhospbr,,0.01,0.01476593,36605,0.83547687,4.00E-01,-0.02,0.04,0.05,0.00003418,0,0.51451404,0,1147,0.397940009
1, zcrkl ,360,infectionburdenhospbr,,-0.01,0.01522014,36470,-0.83610778,4.00E-01,-0.04,0.02,0.05,0.00003418,0,0.51451404,0,1148,0.397940009
1, zscarb1 ,1190,infectionburdenhospbr,,0.01,0.01545847,35593,0.83284597,4.00E-01,-0.02,0.04,0.05,0.00003418,0,0.51559888,0,1149,0.397940009
1, zctf1 ,374,infectionburdenhospbr,,-0.01,0.01539488,35747,-0.82935502,4.10E-01,-0.04,0.02,0.05,0.00003418,0,0.51765912,0,1150,0.387216143
1, zatxn10 ,104,infectionburdenhospbr,,0.01,0.01545894,35593,0.82834713,4.10E-01,-0.02,0.04,0.05,0.00003418,0,0.5179344,0,1151,0.387216143
1, zpvalb ,1134,infectionburdenhospbr,,-0.01,0.01527999,36547,-0.81843105,4.10E-01,-0.04,0.02,0.05,0.00003418,0,0.52464353,0,1152,0.387216143
1, ztia1 ,1351,infectionburdenhospbr,,-0.01,0.01544491,35347,-0.81658947,4.10E-01,-0.04,0.02,0.05,0.00003418,0,0.52552353,0,1153,0.387216143
1, zcd6 ,237,infectionburdenhospbr,,0.01,0.01469689,36752,0.81390116,4.20E-01,-0.02,0.04,0.05,0.00003418,0,0.5270183,0,1154,0.37675071
1, zskap1 ,1246,infectionburdenhospbr,,-0.01,0.0150636,36099,-0.81211239,4.20E-01,-0.04,0.02,0.05,0.00003418,0,0.52786117,0,1155,0.37675071
1, zcxcl6 ,399,infectionburdenhospbr,,-0.01,0.0150825,36816,-0.8096015,4.20E-01,-0.04,0.02,0.05,0.00003418,0,0.52922946,0,1156,0.37675071
1, zbin2 ,123,infectionburdenhospbr,,-0.01,0.01523897,36451,-0.80708404,4.20E-01,-0.04,0.02,0.05,0.00003418,0,0.53014588,0,1157,0.37675071
1, zankrd54 ,67,infectionburdenhospbr,,-0.01,0.01538544,35565,-0.80767186,4.20E-01,-0.04,0.02,0.05,0.00003418,0,0.53014588,0,1158,0.37675071
1, zkrt5 ,803,infectionburdenhospbr,,0.01,0.01474282,35593,0.80325313,4.20E-01,-0.02,0.04,0.05,0.00003418,0,0.53247874,0,1159,0.37675071
1, zstxbp3 ,1309,infectionburdenhospbr,,-0.01,0.01548253,35565,-0.79743816,4.30E-01,-0.04,0.02,0.05,0.00003418,0,0.53626761,0,1160,0.366531544
1, zdctn6 ,412,infectionburdenhospbr,,0.01,0.01543085,35593,0.79365102,4.30E-01,-0.02,0.04,0.05,0.00003418,0,0.53858047,0,1161,0.366531544
1, zdgkz ,423,infectionburdenhospbr,,0.01,0.01544296,35753,0.79207355,4.30E-01,-0.02,0.04,0.05,0.00003418,0,0.5388105,0,1162,0.366531544
1, zager ,33,infectionburdenhospbr,,-0.01,0.01487931,36360,-0.79233474,4.30E-01,-0.04,0.02,0.05,0.00003418,0,0.5388105,0,1163,0.366531544
1, zmetap1d ,899,infectionburdenhospbr,,0.01,0.01524361,36344,0.79102752,4.30E-01,-0.02,0.04,0.05,0.00003418,0,0.53911436,0,1164,0.366531544
1, zcct5 ,201,infectionburdenhospbr,,-0.01,0.01545362,35565,-0.7882466,4.30E-01,-0.04,0.02,0.05,0.00003418,0,0.54069181,0,1165,0.366531544
1, zdbnl ,407,infectionburdenhospbr,,-0.01,0.0151936,36587,-0.77907474,4.40E-01,-0.04,0.02,0.05,0.00003418,0,0.54698223,0,1166,0.356547324
1, zaoc1 ,74,infectionburdenhospbr,,-0.01,0.01544634,35753,-0.77667504,4.40E-01,-0.04,0.02,0.05,0.00003418,0,0.54828734,0,1167,0.356547324
1, zplxna4 ,1070,infectionburdenhospbr,,-0.01,0.01522552,36344,-0.7753545,4.40E-01,-0.04,0.02,0.05,0.00003418,0,0.54832497,0,1168,0.356547324
1, znaaa ,941,infectionburdenhospbr,,0.01,0.01539001,35976,0.775776,4.40E-01,-0.02,0.04,0.05,0.00003418,0,0.54832497,0,1169,0.356547324
1, zubac1 ,1416,infectionburdenhospbr,,0.01,0.01515405,36256,0.77187135,4.40E-01,-0.02,0.04,0.05,0.00003418,0,0.54996264,0,1170,0.356547324
1, zdffa ,422,infectionburdenhospbr,,0.01,0.0151282,36816,0.77226036,4.40E-01,-0.02,0.04,0.05,0.00003418,0,0.54996264,0,1171,0.356547324
1, zabhd14b ,2,infectionburdenhospbr,,-0.01,0.01531447,36052,-0.76892943,4.40E-01,-0.04,0.02,0.05,0.00003418,0,0.55167114,0,1172,0.356547324
1, zcasp3 ,166,infectionburdenhospbr,,-0.01,0.01515058,36888,-0.76557785,4.40E-01,-0.04,0.02,0.05,0.00003418,0,0.55368554,0,1173,0.356547324
1, zstk4 ,1304,infectionburdenhospbr,,-0.01,0.01525336,36433,-0.7619701,4.50E-01,-0.04,0.02,0.05,0.00003418,0,0.55589362,0,1174,0.346787486
1, zeif4b ,468,infectionburdenhospbr,,-0.01,0.01525348,36156,-0.75698998,4.50E-01,-0.04,0.02,0.05,0.00003418,0,0.55912847,0,1175,0.346787486
1, ztbc1d23 ,1322,infectionburdenhospbr,,-0.01,0.0152823,36256,-0.75615163,4.50E-01,-0.04,0.02,0.05,0.00003418,0,0.55927803,0,1176,0.346787486
1, zusp8 ,1420,infectionburdenhospbr,,-0.01,0.01533224,35747,-0.75540603,4.50E-01,-0.04,0.02,0.05,0.00003418,0,0.55935869,0,1177,0.346787486
1, ztarbp2 ,1320,infectionburdenhospbr,,0.01,0.01537042,35593,0.75176033,4.50E-01,-0.02,0.04,0.05,0.00003418,0,0.56160344,0,1178,0.346787486
1, zsema4d ,1209,infectionburdenhospbr,,0.01,0.01514593,36743,0.75060425,4.50E-01,-0.02,0.04,0.05,0.00003418,0,0.56199013,0,1179,0.346787486
1, zepcam ,483,infectionburdenhospbr,,-0.01,0.01496978,36409,-0.74931936,4.50E-01,-0.04,0.02,0.05,0.00003418,0,0.56247339,0,1180,0.346787486
1, znfatc1 ,962,infectionburdenhospbr,,-0.01,0.01520623,36344,-0.74695957,4.60E-01,-0.04,0.02,0.05,0.00003418,0,0.56376017,0,1181,0.337242168
1, zvat1 ,1425,infectionburdenhospbr,,-0.01,0.01526178,36256,-0.74445853,4.60E-01,-0.04,0.02,0.05,0.00003418,0,0.56515361,0,1182,0.337242168
1, zstk11 ,1302,infectionburdenhospbr,,-0.01,0.0152964,35747,-0.74107621,4.60E-01,-0.04,0.02,0.05,0.00003418,0,0.56720881,0,1183,0.337242168
1, zlsm1 ,851,infectionburdenhospbr,,0.01,0.01548485,35565,0.73468925,4.60E-01,-0.02,0.04,0.05,0.00003418,0,0.57152591,0,1184,0.337242168
1, zivd ,774,infectionburdenhospbr,,-0.01,0.01546455,35593,-0.7317914,4.60E-01,-0.04,0.02,0.05,0.00003418,0,0.57322527,0,1185,0.337242168
1, zptprf ,1128,infectionburdenhospbr,,0.01,0.01489205,36888,0.72948284,4.70E-01,-0.02,0.04,0.05,0.00003418,0,0.5744816,0,1186,0.327902142
1, zgbp4 ,580,infectionburdenhospbr,,0.01,0.01544445,35593,0.72704132,4.70E-01,-0.02,0.04,0.05,0.00003418,0,0.57583954,0,1187,0.327902142
1, zsnap23 ,1266,infectionburdenhospbr,,-0.01,0.01519846,36433,-0.72593158,4.70E-01,-0.04,0.02,0.05,0.00003418,0,0.57619218,0,1188,0.327902142
1, zbgn ,121,infectionburdenhospbr,,0.01,0.01522878,35505,0.72488226,4.70E-01,-0.02,0.04,0.05,0.00003418,0,0.57649957,0,1189,0.327902142
1, zseptin9 ,1211,infectionburdenhospbr,,0.01,0.01529468,36256,0.72251121,4.70E-01,-0.02,0.04,0.05,0.00003418,0,0.57780496,0,1190,0.327902142
1, zpla2g1b ,1058,infectionburdenhospbr,,-0.01,0.01471263,36833,-0.719449,4.70E-01,-0.04,0.02,0.05,0.00003418,0,0.57946507,0,1191,0.327902142
1, znampt ,943,infectionburdenhospbr,,0.01,0.01541746,35565,0.71902963,4.70E-01,-0.02,0.04,0.05,0.00003418,0,0.57946507,0,1192,0.327902142
1, zmitd1 ,910,infectionburdenhospbr,,-0.01,0.01530542,36156,-0.71684528,4.70E-01,-0.04,0.02,0.05,0.00003418,0,0.58063097,0,1193,0.327902142
1, zpebp1 ,1042,infectionburdenhospbr,,0.01,0.01506313,36451,0.7119797,4.80E-01,-0.02,0.04,0.05,0.00003418,0,0.58334145,0,1194,0.318758763
1, zcasp10 ,164,infectionburdenhospbr,,-0.01,0.01538387,35593,-0.71216661,4.80E-01,-0.04,0.02,0.05,0.00003418,0,0.58334145,0,1195,0.318758763
1, zarhgef12 ,87,infectionburdenhospbr,,0.01,0.01525247,36344,0.70624339,4.80E-01,-0.02,0.04,0.05,0.00003418,0,0.58675132,0,1196,0.318758763
1, zfmnl1 ,554,infectionburdenhospbr,,0.01,0.01526791,35593,0.7061986,4.80E-01,-0.02,0.04,0.05,0.00003418,0,0.58675132,0,1197,0.318758763
1, zrab6b ,1141,infectionburdenhospbr,,0.01,0.01546199,35593,0.70150228,4.80E-01,-0.02,0.04,0.05,0.00003418,0,0.58963428,0,1198,0.318758763
1, zcasp1 ,163,infectionburdenhospbr,,0.01,0.01538958,35593,0.70111776,4.80E-01,-0.02,0.04,0.05,0.00003418,0,0.58963428,0,1199,0.318758763
1, zsparc ,1276,infectionburdenhospbr,,-0.01,0.0151894,36532,-0.69928813,4.80E-01,-0.04,0.02,0.05,0.00003418,0,0.58993127,0,1200,0.318758763
1, zlpl ,843,infectionburdenhospbr,,0.01,0.01306957,36433,0.69879085,4.80E-01,-0.02,0.03,0.05,0.00003418,0,0.58993127,0,1201,0.318758763
1, zmpig6b ,925,infectionburdenhospbr,,-0.01,0.01522655,36529,-0.69944108,4.80E-01,-0.04,0.02,0.05,0.00003418,0,0.58993127,0,1202,0.318758763
1, zhsd11b1 ,659,infectionburdenhospbr,,-0.01,0.01509989,36344,-0.69785243,4.90E-01,-0.04,0.02,0.05,0.00003418,0,0.59004056,0,1203,0.30980392
1, zuso1 ,1419,infectionburdenhospbr,,-0.01,0.01524341,36256,-0.69735741,4.90E-01,-0.04,0.02,0.05,0.00003418,0,0.59004056,0,1204,0.30980392
1, zddx58 ,418,infectionburdenhospbr,,0.01,0.01543684,35565,0.69459459,4.90E-01,-0.02,0.04,0.05,0.00003418,0,0.59116111,0,1205,0.30980392
1, zpsmg3 ,1118,infectionburdenhospbr,,0.01,0.01498646,36344,0.69523621,4.90E-01,-0.02,0.04,0.05,0.00003418,0,0.59116111,0,1206,0.30980392
1, zirak1 ,756,infectionburdenhospbr,,0.01,0.01536532,35753,0.69249564,4.90E-01,-0.02,0.04,0.05,0.00003418,0,0.59226727,0,1207,0.30980392
1, zhars1 ,636,infectionburdenhospbr,,-0.01,0.01522651,36451,-0.69043116,4.90E-01,-0.04,0.02,0.05,0.00003418,0,0.59285683,0,1208,0.30980392
1, zatg4a ,97,infectionburdenhospbr,,-0.01,0.01534327,35565,-0.69086028,4.90E-01,-0.04,0.02,0.05,0.00003418,0,0.59285683,0,1209,0.30980392
1, zikzf2 ,695,infectionburdenhospbr,,0.01,0.01546596,35565,0.68550527,4.90E-01,-0.02,0.04,0.05,0.00003418,0,0.59611761,0,1210,0.30980392
1, znck2 ,950,infectionburdenhospbr,,-0.01,0.01519708,36587,-0.68455614,4.90E-01,-0.04,0.02,0.05,0.00003418,0,0.59634875,0,1211,0.30980392
1, zpappa ,1022,infectionburdenhospbr,,0.01,0.01477769,35753,0.68321754,4.90E-01,-0.02,0.04,0.05,0.00003418,0,0.59687723,0,1212,0.30980392
1, zil17d ,710,infectionburdenhospbr,,0.01,0.01494856,35753,0.68183449,5.00E-01,-0.02,0.04,0.05,0.00003418,0,0.59743955,0,1213,0.301029996
1, zctrb1 ,375,infectionburdenhospbr,,0.01,0.01523541,36451,0.68003328,5.00E-01,-0.02,0.04,0.05,0.00003418,0,0.59832085,0,1214,0.301029996
1, zcrnn ,362,infectionburdenhospbr,,-0.01,0.01462621,35373,-0.67928196,5.00E-01,-0.04,0.02,0.05,0.00003418,0,0.59840152,0,1215,0.301029996
1, zart3 ,92,infectionburdenhospbr,,0.01,0.01388305,36588,0.67764954,5.00E-01,-0.02,0.04,0.05,0.00003418,0,0.5991541,0,1216,0.301029996
1, zil22ra1 ,730,infectionburdenhospbr,,0.01,0.01536826,35753,0.67561423,5.00E-01,-0.02,0.04,0.05,0.00003418,0,0.60021465,0,1217,0.301029996
1, zlgals8 ,829,infectionburdenhospbr,,0.01,0.01513344,36743,0.67155717,5.00E-01,-0.02,0.04,0.05,0.00003418,0,0.60282071,0,1218,0.301029996
1, zctsb ,377,infectionburdenhospbr,,0.01,0.01497605,36483,0.66539314,5.10E-01,-0.02,0.04,0.05,0.00003418,0,0.60704692,0,1219,0.292429824
1, zpdgfa ,1034,infectionburdenhospbr,,-0.01,0.01507538,36888,-0.66257809,5.10E-01,-0.04,0.02,0.05,0.00003418,0,0.60870987,0,1220,0.292429824
1, zcdhr1 ,259,infectionburdenhospbr,,0.01,0.01540686,35593,0.66178151,5.10E-01,-0.02,0.04,0.05,0.00003418,0,0.60882313,0,1221,0.292429824
1, zprkab1 ,1099,infectionburdenhospbr,,0.01,0.01539446,35753,0.65948651,5.10E-01,-0.02,0.04,0.05,0.00003418,0,0.61008735,0,1222,0.292429824
1, zmfap3 ,901,infectionburdenhospbr,,-0.01,0.01543708,35747,-0.65247106,5.10E-01,-0.04,0.02,0.05,0.00003418,0,0.61498818,0,1223,0.292429824
1, zpdcd5 ,1032,infectionburdenhospbr,,0.01,0.01495304,36743,0.648478,5.20E-01,-0.02,0.04,0.05,0.00003418,0,0.61706341,0,1224,0.283996656
1, zncf2 ,949,infectionburdenhospbr,,0.01,0.01514663,36287,0.64879159,5.20E-01,-0.02,0.04,0.05,0.00003418,0,0.61706341,0,1225,0.283996656
1, zpear1 ,1041,infectionburdenhospbr,,0.01,0.01515914,36888,0.64717147,5.20E-01,-0.02,0.04,0.05,0.00003418,0,0.61706526,0,1226,0.283996656
1, zmavs ,883,infectionburdenhospbr,,0.01,0.01543662,35565,0.64736418,5.20E-01,-0.02,0.04,0.05,0.00003418,0,0.61706526,0,1227,0.283996656
1, zchek2 ,287,infectionburdenhospbr,,-0.01,0.01543961,35747,-0.64594212,5.20E-01,-0.04,0.02,0.05,0.00003418,0,0.61751108,0,1228,0.283996656
1, zitgb6 ,770,infectionburdenhospbr,,-0.01,0.01457263,35753,-0.64491844,5.20E-01,-0.04,0.02,0.05,0.00003418,0,0.61779809,0,1229,0.283996656
1, zselplg ,1206,infectionburdenhospbr,,-0.01,0.01499525,36344,-0.64375911,5.20E-01,-0.04,0.02,0.05,0.00003418,0,0.61785839,0,1230,0.283996656
1, zmetap2 ,900,infectionburdenhospbr,,-0.01,0.01513562,36660,-0.6435374,5.20E-01,-0.04,0.02,0.05,0.00003418,0,0.61785839,0,1231,0.283996656
1, zmap4k5 ,876,infectionburdenhospbr,,-0.01,0.01531392,36099,-0.63757479,5.20E-01,-0.04,0.02,0.05,0.00003418,0,0.62195854,0,1232,0.283996656
1, zpecam1 ,1043,infectionburdenhospbr,,0.01,0.01520939,36451,0.63253042,5.30E-01,-0.02,0.04,0.05,0.00003418,0,0.62485075,0,1233,0.27572413
1, zchac2 ,286,infectionburdenhospbr,,0.01,0.01542462,35565,0.63282525,5.30E-01,-0.02,0.04,0.05,0.00003418,0,0.62485075,0,1234,0.27572413
1, zstx16 ,1305,infectionburdenhospbr,,-0.01,0.01547318,35565,-0.63139952,5.30E-01,-0.04,0.02,0.05,0.00003418,0,0.62522032,0,1235,0.27572413
1, zcomt ,337,infectionburdenhospbr,,-0.01,0.0153926,35368,-0.62673563,5.30E-01,-0.04,0.02,0.05,0.00003418,0,0.62832842,0,1236,0.27572413
1, zfut8 ,569,infectionburdenhospbr,,-0.01,0.0152908,36156,-0.62590989,5.30E-01,-0.04,0.02,0.05,0.00003418,0,0.6284608,0,1237,0.27572413
1, zpsmd9 ,1115,infectionburdenhospbr,,-0.01,0.01517383,36256,-0.62357723,5.30E-01,-0.04,0.02,0.05,0.00003418,0,0.62976264,0,1238,0.27572413
1, zduox2 ,453,infectionburdenhospbr,,-0.01,0.01543461,35747,-0.61747556,5.40E-01,-0.04,0.02,0.05,0.00003418,0,0.63348494,0,1239,0.26760624
1, zythdf3 ,1461,infectionburdenhospbr,,-0.01,0.01534225,35753,-0.61779989,5.40E-01,-0.04,0.02,0.05,0.00003418,0,0.63348494,0,1240,0.26760624
1, zkirrel2 ,785,infectionburdenhospbr,,0.01,0.01520686,35593,0.61258223,5.40E-01,-0.02,0.04,0.05,0.00003418,0,0.63678404,0,1241,0.26760624
1, zil24 ,731,infectionburdenhospbr,,0.01,0.01545121,35753,0.61018051,5.40E-01,-0.02,0.04,0.05,0.00003418,0,0.63814378,0,1242,0.26760624
1, zprtg ,1110,infectionburdenhospbr,,0.01,0.0151523,36718,0.60750956,5.40E-01,-0.02,0.04,0.05,0.00003418,0,0.63971418,0,1243,0.26760624
1, zppm1a ,1084,infectionburdenhospbr,,-0.01,0.01548872,35565,-0.60207085,5.50E-01,-0.04,0.02,0.05,0.00003418,0,0.64345047,0,1244,0.259637311
1, znsfl1c ,988,infectionburdenhospbr,,-0.01,0.01500077,36743,-0.60052633,5.50E-01,-0.04,0.02,0.05,0.00003418,0,0.64414212,0,1245,0.259637311
1, zada ,14,infectionburdenhospbr,,0.01,0.01509732,36816,0.59718538,5.50E-01,-0.02,0.04,0.05,0.00003418,0,0.64572302,0,1246,0.259637311
1, zdlk1 ,429,infectionburdenhospbr,,0.01,0.01495996,36888,0.5973512,5.50E-01,-0.02,0.04,0.05,0.00003418,0,0.64572302,0,1247,0.259637311
1, zil1a ,719,infectionburdenhospbr,,0.01,0.0154476,35753,0.59448457,5.50E-01,-0.02,0.04,0.05,0.00003418,0,0.64732102,0,1248,0.259637311
1, zdab2 ,402,infectionburdenhospbr,,-0.01,0.0151763,36718,-0.59358916,5.50E-01,-0.04,0.02,0.05,0.00003418,0,0.64750411,0,1249,0.259637311
1, ztbcb ,1324,infectionburdenhospbr,,-0.01,0.0153161,36156,-0.58712139,5.60E-01,-0.04,0.02,0.05,0.00003418,0,0.65206009,0,1250,0.251811973
1, zptprm ,1129,infectionburdenhospbr,,0.01,0.01519313,36297,0.57312654,5.70E-01,-0.02,0.04,0.05,0.00003418,0,0.66204556,0,1251,0.244125144
1, zmphosph8 ,923,infectionburdenhospbr,,-0.01,0.01536936,35747,-0.5735336,5.70E-01,-0.04,0.02,0.05,0.00003418,0,0.66204556,0,1252,0.244125144
1, zhsp90b1 ,660,infectionburdenhospbr,,0.01,0.01549682,35422,0.57105542,5.70E-01,-0.02,0.04,0.05,0.00003418,0,0.66315548,0,1253,0.244125144
1, ztacstd2 ,1317,infectionburdenhospbr,,-0.01,0.01620704,32205,-0.56746295,5.70E-01,-0.04,0.02,0.05,0.00003418,0,0.66494066,0,1254,0.244125144
1, znpy ,983,infectionburdenhospbr,,0.01,0.01489744,36718,0.56804391,5.70E-01,-0.02,0.04,0.05,0.00003418,0,0.66494066,0,1255,0.244125144
1, zil20ra ,729,infectionburdenhospbr,,-0.01,0.0154536,35753,-0.56596532,5.70E-01,-0.04,0.02,0.05,0.00003418,0,0.66506666,0,1256,0.244125144
1, zqdpr ,1137,infectionburdenhospbr,,0.01,0.01510263,36267,0.56646449,5.70E-01,-0.02,0.04,0.05,0.00003418,0,0.66506666,0,1257,0.244125144
1, zccl26 ,187,infectionburdenhospbr,,0.01,0.01509969,36344,0.56303656,5.70E-01,-0.02,0.04,0.05,0.00003418,0,0.66685524,0,1258,0.244125144
1, ztlr3 ,1360,infectionburdenhospbr,,-0.01,0.0150844,36816,-0.56029372,5.80E-01,-0.04,0.02,0.05,0.00003418,0,0.66849748,0,1259,0.236572006
1, zpsrc1 ,1120,infectionburdenhospbr,,0.01,0.01535679,35565,0.55774297,5.80E-01,-0.02,0.04,0.05,0.00003418,0,0.66998831,0,1260,0.236572006
1, zkrt14 ,800,infectionburdenhospbr,,0.01,0.01570706,34482,0.55424538,5.80E-01,-0.02,0.04,0.05,0.00003418,0,0.67223112,0,1261,0.236572006
1, zcd69 ,239,infectionburdenhospbr,,0.01,0.01524556,36275,0.55290054,5.80E-01,-0.02,0.04,0.05,0.00003418,0,0.67276544,0,1262,0.236572006
1, zcasp2 ,165,infectionburdenhospbr,,-0.01,0.0152666,36344,-0.54854078,5.80E-01,-0.04,0.02,0.05,0.00003418,0,0.67569519,0,1263,0.236572006
1, zhspa1a ,661,infectionburdenhospbr,,0.01,0.01513807,36528,0.5409894,5.90E-01,-0.02,0.04,0.05,0.00003418,0,0.68117256,0,1264,0.229147988
1, zpark7 ,1023,infectionburdenhospbr,,-0.01,0.01512159,36451,-0.53965746,5.90E-01,-0.04,0.02,0.05,0.00003418,0,0.68169622,0,1265,0.229147988
1, ztjap1 ,1359,infectionburdenhospbr,,-0.01,0.01520435,36532,-0.53518983,5.90E-01,-0.04,0.02,0.05,0.00003418,0,0.68472313,0,1266,0.229147988
